,id,title,sentence,title_sentence
461,AC-B-00461,승강기 설치작업 중 균형추 블록 낙하," 피재자가 엘리베이터 피트 내부에서 동료작업자와 함께 엘리베이터 가이드 레일 설치작업을 위해 7층에 위치해있던 카운터 웨이트(균형추 블럭 10개, 40kg/EA)를 움직이던 중 카운터 웨이트가 피트 내부벽체의 폼타이에 걸려 기울어지면서 균형추 블럭 3개가 낙하하여 지상 1층의 작업대 위에 있던 피재자를 강타ㆍ사망한 재해임. .  ","승강기 설치작업 중 균형추 블록 낙하, 피재자가 엘리베이터 피트 내부에서 동료작업자와 함께 엘리베이터 가이드 레일 설치작업을 위해 7층에 위치해있던 카운터 웨이트(균형추 블럭 10개, 40kg/EA)를 움직이던 중 카운터 웨이트가 피트 내부벽체의 폼타이에 걸려 기울어지면서 균형추 블럭 3개가 낙하하여 지상 1층의 작업대 위에 있던 피재자를 강타ㆍ사망한 재해임. .  "
462,AC-B-00462,H형강 인양작업 중 달기기구에서 탈락ㆍ낙하, H형강을 카고크레인으로 트럭에 상차 작업을 진행하던 중 인양중이던 H형강이 보조 달기기구(빔클램프)에서 탈락ㆍ낙하(높이 약 2.3m)되면서 작업상황을 지켜보고 있던 피재자를 강타하여 사망한 재해임.  ,"H형강 인양작업 중 달기기구에서 탈락ㆍ낙하, H형강을 카고크레인으로 트럭에 상차 작업을 진행하던 중 인양중이던 H형강이 보조 달기기구(빔클램프)에서 탈락ㆍ낙하(높이 약 2.3m)되면서 작업상황을 지켜보고 있던 피재자를 강타하여 사망한 재해임.  "
463,AC-B-00463,이동식 틀비계에서 내려오던 중 추락, 아파트 지하저수조 경량철골 상부에서 수평연결재 용접작업을 진행하는 과정에서 휴식을 위해 이동식 틀비계에서 내려오던 중 실족하여 추락ㆍ사망한 재해임  ,"이동식 틀비계에서 내려오던 중 추락, 아파트 지하저수조 경량철골 상부에서 수평연결재 용접작업을 진행하는 과정에서 휴식을 위해 이동식 틀비계에서 내려오던 중 실족하여 추락ㆍ사망한 재해임  "
464,AC-B-00464,거푸집조립을 위해 목재사다리를 올라가던 중 추락, 피재자가 지상 1층에서 높이 약4.8m 위치의 보거푸집 조립작업을 위해 목재사다리를 올라가던 중 몸의 중심을 잃고 사다리에서 바닥으로 추락하여 사망한 재해임.  ,"거푸집조립을 위해 목재사다리를 올라가던 중 추락, 피재자가 지상 1층에서 높이 약4.8m 위치의 보거푸집 조립작업을 위해 목재사다리를 올라가던 중 몸의 중심을 잃고 사다리에서 바닥으로 추락하여 사망한 재해임.  "
465,AC-B-00465,철골기둥에 내화피복 고정용 핀 설치작업 중 리프트에 협착," 내화피복공인 피재자가 전선트레이 위에서 철골기둥에 내화피복 고정용 핀(Pin) 설치작업을 진행하던 중, 피재자의 안전대가 하강중인 리프트 모서리에 걸리면서 피재자가 리프트와 전선트레이 사이에 협착되어 사망한 재해임.  ","철골기둥에 내화피복 고정용 핀 설치작업 중 리프트에 협착, 내화피복공인 피재자가 전선트레이 위에서 철골기둥에 내화피복 고정용 핀(Pin) 설치작업을 진행하던 중, 피재자의 안전대가 하강중인 리프트 모서리에 걸리면서 피재자가 리프트와 전선트레이 사이에 협착되어 사망한 재해임.  "
466,AC-B-00466,철재파이프 인양작업 중 고압선 COS에 접촉되어 감전, 피재자가 공장 지붕위에서 철재 파이프 인양작업을 진행하는 과정에서 자재를 받아서 올리는 중 고압선(22.9kv) 컷아웃스위치(COS)에 철재 파이프가 접촉되면서 감전되어 약 4m아래로 추락ㆍ사망한 재해임.  ,"철재파이프 인양작업 중 고압선 COS에 접촉되어 감전, 피재자가 공장 지붕위에서 철재 파이프 인양작업을 진행하는 과정에서 자재를 받아서 올리는 중 고압선(22.9kv) 컷아웃스위치(COS)에 철재 파이프가 접촉되면서 감전되어 약 4m아래로 추락ㆍ사망한 재해임.  "
467,AC-B-00467,개구부위 폐자재 정리작업 중 추락, 피재자가 주차장 상부 천창설치 예정인 개구부(2×2m)를 덮고 있는 천막위의 폐자재(스티로폼)를 치우기 위해 안전난간을 넘어 천막을 지지하고 있던 각재(80mm×50mm×3m)를 밟는순간 부러지면서 높이 약5m아래 지하1층 바닥으로 추락ㆍ사망한 재해임.  ,"개구부위 폐자재 정리작업 중 추락, 피재자가 주차장 상부 천창설치 예정인 개구부(2×2m)를 덮고 있는 천막위의 폐자재(스티로폼)를 치우기 위해 안전난간을 넘어 천막을 지지하고 있던 각재(80mm×50mm×3m)를 밟는순간 부러지면서 높이 약5m아래 지하1층 바닥으로 추락ㆍ사망한 재해임.  "
468,AC-B-00468,철거작업 중 조적벽 낙하," 지상 6층 바닥 철거공사를 진행하던 중 조적벽(3.5m×1.1m×0.11m)이 철거잔재의 하중 등에 밀려 낙하하면서, 하부 지상 1층에서 재활용쓰레기 선별작업을 하던 피재자를 가격ㆍ사망한 재해임.  ","철거작업 중 조적벽 낙하, 지상 6층 바닥 철거공사를 진행하던 중 조적벽(3.5m×1.1m×0.11m)이 철거잔재의 하중 등에 밀려 낙하하면서, 하부 지상 1층에서 재활용쓰레기 선별작업을 하던 피재자를 가격ㆍ사망한 재해임.  "
469,AC-B-00469,창고지붕에서 판넬을 운반하던 중 추락, 물류창고 경사지붕에서 피재자가 동료작업자와 함께 지붕판넬을 운반하던 중 실족하여 약 9.4m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임  ,"창고지붕에서 판넬을 운반하던 중 추락, 물류창고 경사지붕에서 피재자가 동료작업자와 함께 지붕판넬을 운반하던 중 실족하여 약 9.4m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임  "
470,AC-B-00470,교량 상판 슬래브 도장작업 중 고소작업대차 전도," 도장공 2명이 고소작업대차의 작업대에 탑승하여 교량 상판슬래브 외벽의 콘크리트 중성화 방지를 위한 도장작업을 진행하던 중 고소작업대차가 전도되면서 하부에서 이동 중이던 배관공 1명 사망하고, 도장공 1명과 운전원 1명이 부상 당한 재해임.  ","교량 상판 슬래브 도장작업 중 고소작업대차 전도, 도장공 2명이 고소작업대차의 작업대에 탑승하여 교량 상판슬래브 외벽의 콘크리트 중성화 방지를 위한 도장작업을 진행하던 중 고소작업대차가 전도되면서 하부에서 이동 중이던 배관공 1명 사망하고, 도장공 1명과 운전원 1명이 부상 당한 재해임.  "
471,AC-B-00471,로우더 붐이 하강되면서 붐과 차체 사이에 협착, 로우더 운전원인 피재자가 로우더의 붐을 들어올린 상태에서 시트바(안전장치)를 올린 후 고개를 내밀어 전방을 확인 하던 중 붐이 갑자기 하강하면서 붐과 자체 사이에 협착되어 사망한 재해임.  ,"로우더 붐이 하강되면서 붐과 차체 사이에 협착, 로우더 운전원인 피재자가 로우더의 붐을 들어올린 상태에서 시트바(안전장치)를 올린 후 고개를 내밀어 전방을 확인 하던 중 붐이 갑자기 하강하면서 붐과 자체 사이에 협착되어 사망한 재해임.  "
472,AC-B-00472,유리 인양작업 중 비계파이프에 걸려 낙하, 아파트 세대내부 창호설치를 위하여 윈치로 유리를 인양하던 중 유리를 지지ㆍ결속하고 있던 섬유로프가 비계파이프에 걸리면서 유리가 섬유로프에서 탈락ㆍ낙하하여 지상1층 건물밖으로 나오던 피재자를 가격ㆍ사망한 재해임.  ,"유리 인양작업 중 비계파이프에 걸려 낙하, 아파트 세대내부 창호설치를 위하여 윈치로 유리를 인양하던 중 유리를 지지ㆍ결속하고 있던 섬유로프가 비계파이프에 걸리면서 유리가 섬유로프에서 탈락ㆍ낙하하여 지상1층 건물밖으로 나오던 피재자를 가격ㆍ사망한 재해임.  "
473,AC-B-00473,몰탈 뒤채움작업 중 슬래브단부로 추락," 피재자가 지상 3층 계단실 계단참에서 이동식 사다리를 밟고 방화문틀과 벽체사이 몰탈 뒤채움작업을 진행하던 중, 이동식 사다리가 흔들리면서 슬래브 단부로 실족하여 약 6m아래 지상1층 바닥으로 추락ㆍ사망한 재해임.  ","몰탈 뒤채움작업 중 슬래브단부로 추락, 피재자가 지상 3층 계단실 계단참에서 이동식 사다리를 밟고 방화문틀과 벽체사이 몰탈 뒤채움작업을 진행하던 중, 이동식 사다리가 흔들리면서 슬래브 단부로 실족하여 약 6m아래 지상1층 바닥으로 추락ㆍ사망한 재해임.  "
474,AC-B-00474,외벽 견출작업 중 달비계 로프가 풀려 추락, 피재자가 달비계에 탑승하여 아파트 외벽 견출작업을 진행하던 중 옥상 환기구 구조물에 결속된 달기로프가 풀리면서 달비계와 함께 약 70m 아래의 지상으로 추락하여 사망한 재해임.  ,"외벽 견출작업 중 달비계 로프가 풀려 추락, 피재자가 달비계에 탑승하여 아파트 외벽 견출작업을 진행하던 중 옥상 환기구 구조물에 결속된 달기로프가 풀리면서 달비계와 함께 약 70m 아래의 지상으로 추락하여 사망한 재해임.  "
475,AC-B-00475,인양 중이던 거푸집과 강재거푸집 사이에 협착," 지상에서 조립되어 크레인으로 운반 중이던 대형 거푸집(6×3.6m)이 강풍에 날려 심하게 흔들리자, 피재자가 거푸집에 접근하여 흔들림을 제어하려던 중 기 설치된 강제 거푸집과 인양 중이던 거푸집 사이에 협착되어 사망한 재해임.  ","인양 중이던 거푸집과 강재거푸집 사이에 협착, 지상에서 조립되어 크레인으로 운반 중이던 대형 거푸집(6×3.6m)이 강풍에 날려 심하게 흔들리자, 피재자가 거푸집에 접근하여 흔들림을 제어하려던 중 기 설치된 강제 거푸집과 인양 중이던 거푸집 사이에 협착되어 사망한 재해임.  "
476,AC-B-00476,관로 수압테스트 중 맹판이 이탈ㆍ비래, 배관공인 피재자가 매설 완료된 관로의 수입테스트를 진행하는 과정에서 테스트 압력까지 상승된 것을 확인하고 가압밸브를 잠그려던 중 테스트 단관 전부가 압력을 견디지 못하고 이탈ㆍ비래하면서 피재자를 가격하여 사망한 재해임.  ,"관로 수압테스트 중 맹판이 이탈ㆍ비래, 배관공인 피재자가 매설 완료된 관로의 수입테스트를 진행하는 과정에서 테스트 압력까지 상승된 것을 확인하고 가압밸브를 잠그려던 중 테스트 단관 전부가 압력을 견디지 못하고 이탈ㆍ비래하면서 피재자를 가격하여 사망한 재해임.  "
477,AC-B-00477,계단실 내부 도장작업 중 계단참 단부에서 추락, 피재자가 계단실 내부 도장작업을 진행하던 중 계단참 단부에서 실족하여 약 3.9m아래 지하층 콘크리트 바닥으로 추락ㆍ사망한 재해임.  ,"계단실 내부 도장작업 중 계단참 단부에서 추락, 피재자가 계단실 내부 도장작업을 진행하던 중 계단참 단부에서 실족하여 약 3.9m아래 지하층 콘크리트 바닥으로 추락ㆍ사망한 재해임.  "
478,AC-B-00478,도로 포장작업 중 후진하는 타이어 로울러에 충돌," 포장공인 피재자가 피니셔와 로울러를 사용하여 기층 아스팔트 콘크리트(일명 아스콘) 포설작업을 진행하던 중 다짐을 위해 후진하는 타이어 로울러에 충돌, 바퀴에 깔려 사망한 재해임.  ","도로 포장작업 중 후진하는 타이어 로울러에 충돌, 포장공인 피재자가 피니셔와 로울러를 사용하여 기층 아스팔트 콘크리트(일명 아스콘) 포설작업을 진행하던 중 다짐을 위해 후진하는 타이어 로울러에 충돌, 바퀴에 깔려 사망한 재해임.  "
479,AC-B-00479,공장 지붕판넬 해체작업 중 추락," 피재자가 공장 경사지붕 판넬 해체작업을 위하여 I-형강(B=150mm) 상부에서 동료작업자 2명과 함께 지붕판넬(일명 샌드위치판넬, 7m×1m, t=10mm)을 들어 올리던 중, 몸의 중심을 잃고 약 9m 아래 바닥으로 추락ㆍ사망한 재해임.  ","공장 지붕판넬 해체작업 중 추락, 피재자가 공장 경사지붕 판넬 해체작업을 위하여 I-형강(B=150mm) 상부에서 동료작업자 2명과 함께 지붕판넬(일명 샌드위치판넬, 7m×1m, t=10mm)을 들어 올리던 중, 몸의 중심을 잃고 약 9m 아래 바닥으로 추락ㆍ사망한 재해임.  "
480,AC-B-00480,이동식 목재 사다리를 오르던 중 추락," 피재자가 자재 정리작업을 위해 기 설치된 이동식 목재사다리를 통하여 옥상층으로 오르던 중, 몸의 중심을 잃고 실족하여 약 4.0m아래 바닥으로 추락ㆍ사망한 재해임.  ","이동식 목재 사다리를 오르던 중 추락, 피재자가 자재 정리작업을 위해 기 설치된 이동식 목재사다리를 통하여 옥상층으로 오르던 중, 몸의 중심을 잃고 실족하여 약 4.0m아래 바닥으로 추락ㆍ사망한 재해임.  "
481,AC-B-00481,계단에서 변압기 운반 중 변압기가 전도되면서 협착," 지하 주차장의 계단(H=1.7m)을 통해 전기실 내부로 변압기(약 2ton)를 운반하기 위하여, 피재자 등 4명이 계단에 각재를 깔고 위에 구름대(？48.6mm, 강관)를 설치하여 운반하던 중, 변압기가 피재자 쪽으로 전도되면서 협착ㆍ사망한 재해임.  ","계단에서 변압기 운반 중 변압기가 전도되면서 협착, 지하 주차장의 계단(H=1.7m)을 통해 전기실 내부로 변압기(약 2ton)를 운반하기 위하여, 피재자 등 4명이 계단에 각재를 깔고 위에 구름대(？48.6mm, 강관)를 설치하여 운반하던 중, 변압기가 피재자 쪽으로 전도되면서 협착ㆍ사망한 재해임.  "
482,AC-B-00482,사다리 상부에서 작업 중 전도, 피재자가 대예배실 천장 캣워크(Catwalk)설치를 위해 높이 약7m의 강관비계상에 설치된 합판위에서 A형사다리 거치후 사다리 상부에 올라서서 작업을 진행하던 중 사다리가 전도되면서 합판을 뚫고 약 7m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임.  ,"사다리 상부에서 작업 중 전도, 피재자가 대예배실 천장 캣워크(Catwalk)설치를 위해 높이 약7m의 강관비계상에 설치된 합판위에서 A형사다리 거치후 사다리 상부에 올라서서 작업을 진행하던 중 사다리가 전도되면서 합판을 뚫고 약 7m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임.  "
483,AC-B-00483,갱폼 작업발판을 통해 작업장으로 이동 중 전도," 작업장소로 이동하기 위해 피재자가 아파트 후면 발코니에 설치된 갱폼 작업발판을 통해 이동하는 과정에서, 갱폼 작업발판의 끝단부에서 발코니 코너부위로 이동 중 넘어지면서 피재자 신체의 일부가 난발코니 난간 수직철근에 찔려 사망한 재해임.  ","갱폼 작업발판을 통해 작업장으로 이동 중 전도, 작업장소로 이동하기 위해 피재자가 아파트 후면 발코니에 설치된 갱폼 작업발판을 통해 이동하는 과정에서, 갱폼 작업발판의 끝단부에서 발코니 코너부위로 이동 중 넘어지면서 피재자 신체의 일부가 난발코니 난간 수직철근에 찔려 사망한 재해임.  "
484,AC-B-00484,천공기 수리작업 중 오작동으로 협착, 보링작업 완료후 천공기 수리작업 중 컨트롤러 레버(Control lever) 오작동으로 인해 배면에 주차되어 있던 카고 크레인과 천공기 사이에 협착되어 사망한 재해임.  ,"천공기 수리작업 중 오작동으로 협착, 보링작업 완료후 천공기 수리작업 중 컨트롤러 레버(Control lever) 오작동으로 인해 배면에 주차되어 있던 카고 크레인과 천공기 사이에 협착되어 사망한 재해임.  "
485,AC-B-00485,철골기둥 승강용 트랩으로 내려오던 중 추락, 피재자가 철골 구조 2층에서 추락방지망 설치를 위한 준비작업 과정에서 하부로 떨어진 자재를 가져오기 위해 철골기둥의 승강용 트랩으로 내려가던 중 약 9.0m아래 바닥으로 추락하여 사망한 재해임.  ,"철골기둥 승강용 트랩으로 내려오던 중 추락, 피재자가 철골 구조 2층에서 추락방지망 설치를 위한 준비작업 과정에서 하부로 떨어진 자재를 가져오기 위해 철골기둥의 승강용 트랩으로 내려가던 중 약 9.0m아래 바닥으로 추락하여 사망한 재해임.  "
486,AC-B-00486,굴삭기로 폐목 투하작업 중 피재자를 가격," 굴착법면 상부에서 굴삭기를 사용하여 약 7m아래 폐목야적장으로 폐목 투하작업을 진행하던 중, 폐목야적장을 근처로 이동 중이던 피재자를 가격하여 사망한 재해임.  ","굴삭기로 폐목 투하작업 중 피재자를 가격, 굴착법면 상부에서 굴삭기를 사용하여 약 7m아래 폐목야적장으로 폐목 투하작업을 진행하던 중, 폐목야적장을 근처로 이동 중이던 피재자를 가격하여 사망한 재해임.  "
487,AC-B-00487,비계 가설통로로 내려오던 중 추락, 미장공인 피재자가 지붕 슬래브 미장작업을 마치고 가설통로로 내려오던 중 몸의 중심을 잃고 미끄러지면서 가설통로와 상부난간대 사이의 개구부를 통해 약 3.6m아래 바닥으로 추락하여 사망한 재해임.  ,"비계 가설통로로 내려오던 중 추락, 미장공인 피재자가 지붕 슬래브 미장작업을 마치고 가설통로로 내려오던 중 몸의 중심을 잃고 미끄러지면서 가설통로와 상부난간대 사이의 개구부를 통해 약 3.6m아래 바닥으로 추락하여 사망한 재해임.  "
488,AC-B-00488,자재운반 중 회전하는 굴삭기에 충돌, 피재자 등 2명이 하수관(D250×6ｍ)을 운반하여 굴삭기 근처 바닥에 내려놓고 이동하던 중 굴착한 토사를 상차하려고 회전하는 굴삭기(0.6㎥)의 좌측 후미에 피재자의 두부가 충돌되어 사망한 재해임.  ,"자재운반 중 회전하는 굴삭기에 충돌, 피재자 등 2명이 하수관(D250×6ｍ)을 운반하여 굴삭기 근처 바닥에 내려놓고 이동하던 중 굴착한 토사를 상차하려고 회전하는 굴삭기(0.6㎥)의 좌측 후미에 피재자의 두부가 충돌되어 사망한 재해임.  "
489,AC-B-00489,천공기의 토사제거작업 중 캐로솔 장치에 충돌, 흙막이 기둥파일(H형강) 설치구간에서 천공기로 지반 천공 후 피재자가 천공기의 토사제거 등 보조작업을 진행하던 중 천공기의 비트에 연결된 로드를 분리하기 위해 회전하는 캐로솔 장치가 피재자를 가격하여 사망한 재해임.  ,"천공기의 토사제거작업 중 캐로솔 장치에 충돌, 흙막이 기둥파일(H형강) 설치구간에서 천공기로 지반 천공 후 피재자가 천공기의 토사제거 등 보조작업을 진행하던 중 천공기의 비트에 연결된 로드를 분리하기 위해 회전하는 캐로솔 장치가 피재자를 가격하여 사망한 재해임.  "
490,AC-B-00490,철골 상부에서 벽체 가새 설치작업 중 추락, 철골공인 피재자가 지붕 철골보 상부에서 벽체 가새(Bracing) 설치작업을 진행하던 중 몸의 중심을 잃고 약 12m아래 바닥으로 추락하여 사망한 재해임.  ,"철골 상부에서 벽체 가새 설치작업 중 추락, 철골공인 피재자가 지붕 철골보 상부에서 벽체 가새(Bracing) 설치작업을 진행하던 중 몸의 중심을 잃고 약 12m아래 바닥으로 추락하여 사망한 재해임.  "
491,AC-B-00491,하수관로 매설작업 중 토사 붕괴, 깊이 약1.8m아래의 굴착 저면부에서 피재자가 하수관로(D=250mm) 접합작업을 진행하던 중 도로포장 측면 농로의 법면토사가 붕괴되면서 도로 하부 보조기층재(슬래그 덩어리)에 협착ㆍ사망한 재해임.  ,"하수관로 매설작업 중 토사 붕괴, 깊이 약1.8m아래의 굴착 저면부에서 피재자가 하수관로(D=250mm) 접합작업을 진행하던 중 도로포장 측면 농로의 법면토사가 붕괴되면서 도로 하부 보조기층재(슬래그 덩어리)에 협착ㆍ사망한 재해임.  "
492,AC-B-00492,케이블 트레이 위에서 유도로프 설치작업 중 추락, 피재자가 주 변압기실 상부 케이블 트레이 위에서 케이블 포설 준비작업으로 유도로프를 설치하던 중 실족하여 약 8.2m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임.  ,"케이블 트레이 위에서 유도로프 설치작업 중 추락, 피재자가 주 변압기실 상부 케이블 트레이 위에서 케이블 포설 준비작업으로 유도로프를 설치하던 중 실족하여 약 8.2m아래 콘크리트 바닥으로 추락ㆍ사망한 재해임.  "
493,AC-B-00493,외부비계 작업발판 위에서 외벽 할석작업 중 추락, 석공인 피재자가 이동식 해머드릴을 사용하여 외부 쌍줄비계 작업발판 위에서 외부 벽체 할석작업을 진행하던 중 몸의 중심을 잃고 벽면과 비계사이의 개구부을 통해 약 9m아래 바닥으로 추락ㆍ사망한 재해임.  ,"외부비계 작업발판 위에서 외벽 할석작업 중 추락, 석공인 피재자가 이동식 해머드릴을 사용하여 외부 쌍줄비계 작업발판 위에서 외부 벽체 할석작업을 진행하던 중 몸의 중심을 잃고 벽면과 비계사이의 개구부을 통해 약 9m아래 바닥으로 추락ㆍ사망한 재해임.  "
494,AC-B-00494,천공기 수리작업 중 오작동으로 협착, 보링작업 완료후 천공기 수리작업 중 컨트롤러 레버(Control lever) 오작동으로 인해 배면에 주차되어 있던 카고 크레인과 천공기 사이에 협착되어 사망한 재해임.  ,"천공기 수리작업 중 오작동으로 협착, 보링작업 완료후 천공기 수리작업 중 컨트롤러 레버(Control lever) 오작동으로 인해 배면에 주차되어 있던 카고 크레인과 천공기 사이에 협착되어 사망한 재해임.  "
495,AC-B-00495,구조물 해체작업 중 슬래브가 붕괴되면서 추락, 지상2층에서 피재자가 해체작업중인 압쇄기 뒤편에서 분진 비산방지를 위해 고압살수기를 이용하여 물뿌리기 작업을 진행하던 중 지상 2층 바닥 슬래브가 붕괴되면서 지상1층 바닥으로 추락하여 사망한 재해임  ,"구조물 해체작업 중 슬래브가 붕괴되면서 추락, 지상2층에서 피재자가 해체작업중인 압쇄기 뒤편에서 분진 비산방지를 위해 고압살수기를 이용하여 물뿌리기 작업을 진행하던 중 지상 2층 바닥 슬래브가 붕괴되면서 지상1층 바닥으로 추락하여 사망한 재해임  "
496,AC-B-00496,이동식크레인의 탑승설비 전복으로 인한 추락, 피재자 3명이 이 시험운행 중 고장난 석탄하역기를 점검하기 위해 25톤 이동식크레인에 와이어로프 4점 지지로 연결ㆍ설치된 탑승설비에 탑승하여 점검 후 하강하던 중 와이어로프 2개가 훅으로부터 이탈되어 탑승설비가 한쪽으로 기울어지면서 피재자 3명이 약 20m아래 부두 상판으로 추락ㆍ사망한 재해임.  ,"이동식크레인의 탑승설비 전복으로 인한 추락, 피재자 3명이 이 시험운행 중 고장난 석탄하역기를 점검하기 위해 25톤 이동식크레인에 와이어로프 4점 지지로 연결ㆍ설치된 탑승설비에 탑승하여 점검 후 하강하던 중 와이어로프 2개가 훅으로부터 이탈되어 탑승설비가 한쪽으로 기울어지면서 피재자 3명이 약 20m아래 부두 상판으로 추락ㆍ사망한 재해임.  "
497,AC-B-00497,이동식크레인의 보조 붐이 꺾이면서 인양 중이던 자재 낙하, 이동식크레인을 사용하여 아파트 옥상층의 가설자재를 지상으로 인양하던 중 크레인의 보조 붐이 꺾이면서 가설자재가 낙하하여 하부에 있던 피재자를 가격하여 사망한 재해임  ,"이동식크레인의 보조 붐이 꺾이면서 인양 중이던 자재 낙하, 이동식크레인을 사용하여 아파트 옥상층의 가설자재를 지상으로 인양하던 중 크레인의 보조 붐이 꺾이면서 가설자재가 낙하하여 하부에 있던 피재자를 가격하여 사망한 재해임  "
498,AC-B-00498,앵커가 전도되면서 피재자를 가격," 그래브 준설선(바지선)의 위치 이동을 위해 앵커보트에 피재자 2명이 승선하여 준설선 앵커작업을 진행하는 과정에서 앵커와 와이어의 엉킴을 푸는 작업을 진행하던 중 갑작스런 높은 너울로 인해 그래브 준설선 데크에 올려져 있던 앵커(약8ton)가 전도되면서 앵커보트에 타고있던 피재자 2명을 가격하여 1명 은 사망하고, 1명은 부상당한 재해임.  ","앵커가 전도되면서 피재자를 가격, 그래브 준설선(바지선)의 위치 이동을 위해 앵커보트에 피재자 2명이 승선하여 준설선 앵커작업을 진행하는 과정에서 앵커와 와이어의 엉킴을 푸는 작업을 진행하던 중 갑작스런 높은 너울로 인해 그래브 준설선 데크에 올려져 있던 앵커(약8ton)가 전도되면서 앵커보트에 타고있던 피재자 2명을 가격하여 1명 은 사망하고, 1명은 부상당한 재해임.  "
499,AC-B-00499,유도등 설치를 위해 사다리 승강 중 추락, 공장 벽체 상단에 위치한 유도등 연결 전선의 결선작업을 위해 사다리를 타고 올라가던 중 약 2.7m아래 공장 바닥으로 추락하여 사망한 재해임  ,"유도등 설치를 위해 사다리 승강 중 추락, 공장 벽체 상단에 위치한 유도등 연결 전선의 결선작업을 위해 사다리를 타고 올라가던 중 약 2.7m아래 공장 바닥으로 추락하여 사망한 재해임  "
500,AC-B-00500,케이싱 인발작업 중 상ㆍ하부 케이싱 사이에 협착," 피재자가 지하 6층에서 심정개발에 사용하였던 강재 케이싱 인발작업을 확인하던 중, 절단된 하부 케이싱과 상.하로 움직이며 인발되는 상부 케이싱 사이에 피재자의 두부가 순간적으로 협착되어 사망한 재해임.  ","케이싱 인발작업 중 상ㆍ하부 케이싱 사이에 협착, 피재자가 지하 6층에서 심정개발에 사용하였던 강재 케이싱 인발작업을 확인하던 중, 절단된 하부 케이싱과 상.하로 움직이며 인발되는 상부 케이싱 사이에 피재자의 두부가 순간적으로 협착되어 사망한 재해임.  "
501,AC-B-00501,철골보 위에서 수평이동 중 추락, 피재자가 철골 볼트 체결작업을 위해 철골보(H형강- 1800x400x15) 상부를 수평이동 하던 중 몸의 중심을 잃고 약 17.5m아래 지면으로 추락하여 사망한 재해임.  ,"철골보 위에서 수평이동 중 추락, 피재자가 철골 볼트 체결작업을 위해 철골보(H형강- 1800x400x15) 상부를 수평이동 하던 중 몸의 중심을 잃고 약 17.5m아래 지면으로 추락하여 사망한 재해임.  "
502,AC-B-00502,옥상 조형물 시트판넬 설치작업 중 추락, 피재자 등 5명이 옥상 조형물 마감작업을 위해 철구조물 상부에서 시트판넬 설치작업을 진행하던 중 단부에서 실족하여 약 20m아래의 곤돌라 내부로 추락ㆍ사망한 재해임.  ,"옥상 조형물 시트판넬 설치작업 중 추락, 피재자 등 5명이 옥상 조형물 마감작업을 위해 철구조물 상부에서 시트판넬 설치작업을 진행하던 중 단부에서 실족하여 약 20m아래의 곤돌라 내부로 추락ㆍ사망한 재해임.  "
503,AC-B-00503,지붕 판넬 해체작업 중 추락, 판넬공인 피재자가 공장 지붕 FRP 채광판 해체작업을 진행하던 중 약 10m아래의 콘크리트 바닥으로 추락하여 사망한 재해임.  ,"지붕 판넬 해체작업 중 추락, 판넬공인 피재자가 공장 지붕 FRP 채광판 해체작업을 진행하던 중 약 10m아래의 콘크리트 바닥으로 추락하여 사망한 재해임.  "
504,AC-B-00504,갱폼 설치작업 중 갱폼과 함께 추락," 피재자가 지상 2층 외벽에 설치된 갱폼에 케이지 연장 설치작업을 진행하기 위하여 갱폼 작업발판으로 오르던 중, 갱폼이 벽체에서 탈락하면서 갱폼과 함께 약 5m아래 지상으로 추락하여 사망한 재해임.  ","갱폼 설치작업 중 갱폼과 함께 추락, 피재자가 지상 2층 외벽에 설치된 갱폼에 케이지 연장 설치작업을 진행하기 위하여 갱폼 작업발판으로 오르던 중, 갱폼이 벽체에서 탈락하면서 갱폼과 함께 약 5m아래 지상으로 추락하여 사망한 재해임.  "
505,AC-B-00505,흙막이지보공 해체작업 중 버팀보 낙하," 피재자 등 2명이 배수로 박스 내부 벽체거푸집 설치작업을 진행하던 중 양방향 내부 벽체거푸집이 안쪽으로 전도되면서 바닥상부에서 작업 중이던 피재자들을 덮쳐 1명은 사망하고, 1명은 부상한 재해임.  ","흙막이지보공 해체작업 중 버팀보 낙하, 피재자 등 2명이 배수로 박스 내부 벽체거푸집 설치작업을 진행하던 중 양방향 내부 벽체거푸집이 안쪽으로 전도되면서 바닥상부에서 작업 중이던 피재자들을 덮쳐 1명은 사망하고, 1명은 부상한 재해임.  "
506,AC-B-00506,연도 보호벽 해체작업 중 보호벽 붕괴," 철거공인 피재자가 유압식 핸드 브레이커로 벽돌 조적조인 연도 보호벽을 해체하던 중 약 2.7m 높이의 보호벽(약 680㎏)이 붕괴되면서, 피재자가 붕괴된 구조물에 깔려 사망한 재해임.  ","연도 보호벽 해체작업 중 보호벽 붕괴, 철거공인 피재자가 유압식 핸드 브레이커로 벽돌 조적조인 연도 보호벽을 해체하던 중 약 2.7m 높이의 보호벽(약 680㎏)이 붕괴되면서, 피재자가 붕괴된 구조물에 깔려 사망한 재해임.  "
